id,name,hurricane_category,year,month_day,date,hours_minutes,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,maximum_pressure,34_kt_ne,34_kt_se,34_kt_sw,34_kt_nw,50_kt_ne,50_kt_se,50_kt_sw,50_kt_nw,64_kt_ne,64_kt_se,64_kt_sw,64_kt_nw
AL131999,IRENE,1,1999,1016,19991016,1200,,HU,27.8,-80.1,65.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,1,1999,1016,19991016,1800,,HU,28.6,-79.9,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,1,1999,1017,19991017,0000,,HU,29.4,-79.8,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,1,1999,1017,19991017,0600,,HU,30.2,-79.8,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,1,1999,1017,19991017,1200,,HU,31.2,-79.7,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,1,1999,1017,19991017,1800,,HU,32.2,-79.0,70.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,1,1999,1018,19991018,0000,,HU,33.4,-77.4,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,2,1999,1018,19991018,0600,,HU,34.8,-75.2,95.0,964.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,2,1999,1018,19991018,0756,I,HU,35.4,-74.4,95.0,958.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,2,1999,1018,19991018,1200,,HU,36.8,-71.6,90.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,1,1999,1018,19991018,1800,,HU,39.0,-67.4,80.0,968.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,1,1999,1019,19991019,0000,,HU,41.5,-61.0,80.0,968.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1019,19991019,1800,,HU,14.9,-58.9,65.0,992.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1020,19991020,0000,,HU,15.7,-59.5,70.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1020,19991020,0600,,HU,16.3,-60.2,80.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,2,1999,1020,19991020,1200,,HU,16.8,-61.1,85.0,980.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1020,19991020,1600,L,HU,17.1,-61.7,80.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1020,19991020,1800,,HU,17.2,-62.0,80.0,983.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1021,19991021,0000,,HU,17.6,-62.7,75.0,990.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1021,19991021,0600,,HU,18.1,-63.8,65.0,992.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1024,19991024,1200,,HU,29.7,-61.1,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,1,1999,1024,19991024,1800,,HU,32.2,-59.8,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,1,1999,1115,19991115,0000,,HU,16.0,-78.6,70.0,988.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,1,1999,1115,19991115,0600,,HU,15.5,-77.7,75.0,977.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,2,1999,1115,19991115,1200,,HU,15.1,-76.4,85.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,1,1999,1115,19991115,1800,,HU,14.8,-74.8,75.0,983.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,1,1999,1116,19991116,0000,,HU,15.1,-73.4,75.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,1,1999,1116,19991116,0600,,HU,15.1,-72.0,75.0,974.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,2,1999,1116,19991116,1200,,HU,15.1,-70.5,85.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,2,1999,1116,19991116,1800,,HU,15.5,-69.0,85.0,967.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,3,1999,1117,19991117,0000,,HU,15.9,-67.6,100.0,959.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,3,1999,1117,19991117,0600,,HU,16.4,-66.5,105.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,4,1999,1117,19991117,1200,,HU,16.8,-65.5,115.0,946.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,4,1999,1117,19991117,1800,L,HU,17.4,-64.8,135.0,933.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,4,1999,1118,19991118,0000,,HU,17.6,-64.2,130.0,940.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,4,1999,1118,19991118,0600,,HU,17.8,-63.9,125.0,944.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,4,1999,1118,19991118,1200,,HU,17.9,-63.6,120.0,953.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,3,1999,1118,19991118,1800,L,HU,18.0,-63.3,110.0,966.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,2,1999,1119,19991119,0000,L,HU,18.1,-63.1,85.0,975.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,1,1999,1119,19991119,0600,L,HU,18.0,-62.9,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,1,1999,1119,19991119,1200,,HU,17.9,-62.8,70.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0806,20000806,0000,,HU,14.5,-33.2,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0806,20000806,0600,,HU,14.6,-34.4,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0806,20000806,1200,,HU,14.7,-35.4,70.0,983.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0806,20000806,1800,,HU,15.2,-36.6,75.0,981.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0807,20000807,0000,,HU,15.7,-38.1,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0807,20000807,0600,,HU,16.0,-39.6,80.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0807,20000807,1200,,HU,16.2,-41.0,80.0,977.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0807,20000807,1800,,HU,16.5,-42.2,80.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0808,20000808,0000,,HU,16.7,-43.6,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0808,20000808,0600,,HU,17.0,-44.9,70.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0808,20000808,1200,,HU,17.7,-45.7,70.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0808,20000808,1800,,HU,18.6,-46.5,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0810,20000810,0000,,HU,24.8,-52.6,65.0,988.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0810,20000810,0600,,HU,26.1,-54.0,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0810,20000810,1200,,HU,27.5,-55.3,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0810,20000810,1800,,HU,28.8,-56.7,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0811,20000811,0000,,HU,29.9,-57.7,70.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0811,20000811,0600,,HU,31.1,-58.4,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0811,20000811,1200,,HU,32.2,-58.6,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0811,20000811,1800,,HU,33.3,-58.5,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0812,20000812,0000,,HU,34.3,-58.0,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,3,2000,0812,20000812,0600,,HU,35.1,-56.7,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,3,2000,0812,20000812,1200,,HU,35.9,-55.3,110.0,950.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,3,2000,0812,20000812,1800,,HU,36.8,-53.8,110.0,954.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,3,2000,0813,20000813,0000,,HU,37.4,-52.0,105.0,958.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0813,20000813,0600,,HU,38.0,-50.3,95.0,966.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0813,20000813,1200,,HU,38.4,-48.3,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0813,20000813,1800,,HU,38.8,-46.3,75.0,980.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0814,20000814,0000,,HU,39.0,-44.2,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0818,20000818,1800,,HU,34.7,-48.0,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0819,20000819,0000,,HU,34.9,-48.1,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0819,20000819,0600,,HU,35.3,-48.2,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0819,20000819,1200,,HU,35.6,-48.2,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0819,20000819,1800,,HU,36.0,-48.2,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0820,20000820,0000,,HU,36.4,-48.1,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0820,20000820,0600,,HU,36.7,-48.0,90.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0820,20000820,1200,,HU,37.1,-47.9,85.0,972.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0820,20000820,1800,,HU,37.4,-47.7,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,2,2000,0821,20000821,0000,,HU,37.9,-47.5,85.0,974.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0821,20000821,0600,,HU,38.3,-47.3,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0821,20000821,1200,,HU,38.9,-47.2,80.0,977.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0821,20000821,1800,,HU,40.0,-46.7,80.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0822,20000822,0000,,HU,41.2,-45.9,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0822,20000822,0600,,HU,42.6,-45.4,75.0,981.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0822,20000822,1200,,HU,44.0,-44.0,70.0,983.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0822,20000822,1800,,HU,46.1,-42.1,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,1,2000,0823,20000823,0000,,HU,48.3,-39.5,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0821,20000821,0600,,HU,15.4,-54.0,65.0,1005.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0821,20000821,1200,,HU,15.7,-56.3,75.0,1004.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0821,20000821,1800,,HU,16.1,-58.5,75.0,1004.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0822,20000822,0000,,HU,16.8,-60.1,70.0,995.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0822,20000822,0300,P,HU,17.1,-60.9,70.0,991.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0822,20000822,0600,L,HU,17.5,-61.7,65.0,993.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0822,20000822,0915,L,HU,17.9,-62.8,65.0,993.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0822,20000822,1200,,HU,18.1,-63.5,65.0,994.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0822,20000822,1500,L,HU,18.5,-64.4,65.0,994.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0822,20000822,1800,,HU,18.8,-65.4,65.0,995.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0823,20000823,0000,,HU,19.2,-66.7,65.0,995.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,1,2000,0823,20000823,0600,,HU,19.5,-68.1,65.0,995.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0911,20000911,1800,,HU,30.1,-72.6,65.0,998.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0912,20000912,0000,,HU,30.1,-72.7,65.0,992.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0912,20000912,1800,,HU,30.6,-73.3,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0913,20000913,0000,,HU,30.8,-73.7,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0913,20000913,0600,,HU,30.7,-74.0,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0916,20000916,0000,,HU,30.8,-67.5,65.0,994.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0916,20000916,0600,,HU,32.6,-66.1,65.0,988.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0916,20000916,1200,,HU,34.3,-64.2,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,1,2000,0916,20000916,1800,,HU,36.1,-61.8,70.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL112000,GORDON,1,2000,0917,20000917,0000,,HU,25.2,-85.4,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL112000,GORDON,1,2000,0917,20000917,0600,,HU,26.1,-84.9,70.0,981.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL112000,GORDON,1,2000,0917,20000917,1200,,HU,27.1,-84.3,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL112000,GORDON,1,2000,0917,20000917,1800,,HU,28.0,-83.8,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,1,2000,0923,20000923,1200,,HU,14.3,-33.2,70.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,2,2000,0923,20000923,1800,,HU,14.6,-34.2,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,3,2000,0924,20000924,0000,,HU,14.9,-35.0,105.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,3,2000,0924,20000924,0600,,HU,15.1,-35.8,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,3,2000,0924,20000924,1200,,HU,15.5,-36.8,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,3,2000,0924,20000924,1800,,HU,15.8,-37.8,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,2,2000,0925,20000925,0000,,HU,16.3,-38.6,95.0,965.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,2,2000,0925,20000925,0600,,HU,16.7,-39.5,95.0,965.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,2,2000,0925,20000925,1200,,HU,17.2,-40.4,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,2,2000,0925,20000925,1800,,HU,17.6,-41.2,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,2,2000,0926,20000926,0000,,HU,17.9,-42.0,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,2,2000,0926,20000926,0600,,HU,18.3,-42.9,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,1,2000,0926,20000926,1200,,HU,18.6,-43.9,75.0,980.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,1,2000,0926,20000926,1800,,HU,19.1,-45.0,75.0,980.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,1,2000,0927,20000927,0000,,HU,19.6,-46.0,80.0,977.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,2,2000,0927,20000927,0600,,HU,20.4,-47.0,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
